env,algo,schedule,eval_mode,is_reward_stressor,episodes,reward_mean,reward_std,cvar_shock_05,cvar_shock_25,identity_mean,identity_std,id_drop_pre_to_shock,integrity_drop_pre_to_shock,meaning_drop_pre_to_shock,competence_pre,competence_shock,competence_drop,coherence_pre,coherence_shock,coherence_drop,continuity_pre,continuity_shock,continuity_drop,integrity_pre,integrity_shock,integrity_drop,meaning_pre,meaning_shock,meaning_drop,mad_competence,mad_coherence,mad_continuity,mad_integrity,mad_meaning,collapse_score_shock_mean,collapse_event_shock,collapse_event_threshold,collapse_rate_mean,collapse_rate_pre,collapse_rate_shock,collapse_rate_post,fpr_actual,fpr_target,obs_normalize,suite,algo_family,reward_norm,leaderboard_score
Hopper-v4,trpo,concept_drift,stochastic,0.0,120.0,1138.5425518725501,761.389973876646,93.14797735175428,132.4743718732273,0.5495029287030284,0.09687068640943507,0.12355717237178614,0.44977376052842893,0.253182461032167,0.9374384748679434,0.9572868013425498,-0.01984832647460657,0.01230115766752678,0.015311018359270739,-0.0030098606917439196,0.7508306449764933,0.6583692646102985,0.09246138036619474,0.8145423357507152,0.36476857522228634,0.44977376052842893,1.0,0.7468175389678329,0.253182461032167,0.00021809388397011205,0.00121277700568225,0.07407466703229529,0.04044624455450291,0.0,0.9999877530032963,1.0,0.9831712127364141,0.43499999999999994,0.2,0.9025000000000001,0.20249999999999999,0.2,0.05,0.0,MuJoCo,On-Policy,0.43313209814451814,0.39644642550834336
Hopper-v4,trpo,observation_noise,deterministic,0.0,120.0,2169.748749609987,775.1357846617091,633.3544065481549,794.7981957629985,0.7015231409603229,0.2579880728519748,0.5752388618835858,0.763412133158573,0.999996954876654,0.9886084244452921,0.9562913352489261,0.03231708919636611,0.6802602370265738,0.036301600007115395,0.6439586370194584,0.9460910719731631,0.7255962580947777,0.22049481387838538,0.9621262401325363,0.19871410697396327,0.763412133158573,1.0,3.0451233460992643e-06,0.999996954876654,9.805396760723775e-05,0.007037446379496939,0.017791571293483372,0.00906066900871102,0.0,0.9999980400924064,0.8,0.9539629294130091,0.3241666666666666,0.06,0.8,0.1125,0.06,0.05,0.0,MuJoCo,On-Policy,0.8426459182277375,0.5722346152623382
Hopper-v4,td3,observation_noise,deterministic,0.0,120.0,1176.5731472234806,663.6393214610283,69.4945560459362,155.79407615313593,0.6990372949920907,0.10043449377516508,0.14274500822355726,0.5024539799357518,0.22635741037171905,0.854289977323955,0.8159021183903054,0.03838785893364955,0.21982307335883577,0.2085280352998305,0.011295038059005249,0.8701540047340108,0.6466864619315127,0.22346754280249823,0.9007213725628915,0.3982673926271397,0.5024539799357518,1.0,0.7736425896282809,0.22635741037171905,0.010173797079302998,0.0023785474605378123,0.05038189064549607,0.028434290379690058,0.0,0.8592057489843221,0.8,0.9610430553833401,0.3441666666666666,0.1375,0.7625,0.1325,0.1375,0.05,0.0,MuJoCo,Off-Policy AC,0.44823485297315435,0.522955740191623
Hopper-v4,ddpg,observation_noise,deterministic,0.0,120.0,1077.566646245329,735.4914869605466,35.67369823041987,61.53261444474397,0.6482372425110519,0.06993596131014605,0.08792442871756864,0.47409721948454714,0.031568055453123814,0.8713714752213303,0.8524199855180777,0.01895148970325261,0.2063994368537549,0.2008606861031114,0.0055387507506434895,0.7817289327192247,0.5323478498521316,0.24938108286709318,0.8416967470201531,0.3675995275356058,0.47409721948454714,1.0,0.9684319445468763,0.031568055453123814,0.0035583214465617296,0.001099549703643274,0.05207679065316499,0.040335782251796945,0.0,0.8828715565741835,0.8,0.9570358383569981,0.34249999999999997,0.0975,0.8125,0.11750000000000001,0.0975,0.05,0.0,MuJoCo,Off-Policy AC,0.40891727466767636,0.47411807458123
Hopper-v4,ppo,observation_noise,deterministic,0.0,120.0,1842.1780534969043,651.9877649890918,596.5619443277849,708.0242253906293,0.6673014330123779,0.2510397078650609,0.5581251008417301,0.7012029662276312,0.9986795463127007,0.975733851278749,0.9342686295903416,0.0414652216884072,0.5453007581898294,0.03309011626622575,0.5122106419236035,0.896772437141611,0.696503433094554,0.20026900404705703,0.9208214342876161,0.21961846805998486,0.7012029662276312,1.0,0.001320453687299309,0.9986795463127007,0.0004889338545287093,0.013435793527695972,0.04434315101436531,0.01660193584935859,0.0,0.999998082518635,1.0,0.9573302824041148,0.42833333333333334,0.1375,1.0,0.14750000000000002,0.1375,0.05,0.0,MuJoCo,On-Policy,0.7125606574846253,0.4738998867795016
Hopper-v4,sac,observation_noise,deterministic,0.0,120.0,1611.4977044930533,865.5576547734208,130.76216615925858,278.88510006387713,0.6321138040071126,0.23881163894121285,0.5121815402999202,0.8077677035024327,0.9362308943067796,0.9663505591416334,0.9263684367184126,0.03998212242322058,0.28943768138713144,0.0035418781451782197,0.28589580324195313,0.8609073947475304,0.5873285719352517,0.27357882281227874,0.8971115949244162,0.08934389142198353,0.8077677035024327,1.0,0.06376910569322036,0.9362308943067796,0.00010496244211672564,0.01278691629718923,0.0518774009583145,0.03054663069407725,0.0,0.9999979381939681,1.0,0.9602720055141141,0.4133333333333333,0.1,1.0,0.14,0.1,0.05,0.0,MuJoCo,Off-Policy AC,0.6209526055295785,0.4408054830333487
Hopper-v4,a2c,observation_noise,deterministic,0.0,120.0,144.62763892068386,24.261930388518255,99.95591800233686,114.96826543271065,0.4972218701660719,0.14102745472876693,0.2311088897971544,0.13894279597628373,0.604339774539757,0.6625499600081403,0.5649883032985653,0.09756165670957487,0.03044447100278892,0.0245955805097903,0.005848890492998639,0.7633854631861029,0.6992499944690673,0.06413546871703552,0.823056520548762,0.6841137245724783,0.13894279597628373,1.0,0.3956602254602429,0.604339774539757,0.052697885897617015,0.006779518209944245,0.09193056082292377,0.048969431927737526,0.0,0.8432747387006732,0.4,0.9516059894710309,0.3433333333333333,0.255,0.48250000000000004,0.2925,0.255,0.05,0.0,MuJoCo,On-Policy,0.03842743700725625,0.434486144142428
Hopper-v4,ppo,observation_noise,stochastic,0.0,120.0,1206.6359221170137,590.2193483937057,381.48355245166033,541.073977244915,0.553841543856881,0.13007795997621566,0.18268931376306746,0.16326946351474717,0.485302577114109,0.9288731912235368,0.886413863399053,0.042459327824483736,0.026315265504603814,0.01046602980752918,0.01584923569707459,0.7545345638221557,0.7041125962483412,0.05042196757381443,0.8260087446121057,0.6627392810973585,0.16326946351474717,1.0,0.5146974228858909,0.485302577114109,0.0007795484603892582,0.00224648212171529,0.07405302060984859,0.04284614946363887,0.0,0.9022254834842138,0.4,0.966138850548143,0.22999999999999998,0.1375,0.42000000000000004,0.1325,0.1375,0.05,0.0,MuJoCo,On-Policy,0.4601734175550628,0.547638861754544
Hopper-v4,a2c,observation_noise,stochastic,0.0,120.0,144.59800458458926,26.787278877003626,94.86603380457106,111.57733228321365,0.5071321191371575,0.11876180566060135,0.1358558172794206,0.050388614673550235,0.36978422962283497,0.6683757968009564,0.5701188379518094,0.09825695884914702,0.017029663083051587,0.01907028549519478,-0.002040622412143163,0.6959716361151853,0.6737003747484929,0.02227126136669231,0.7629434193684779,0.7125548046949276,0.050388614673550235,1.0,0.630215770377165,0.36978422962283497,0.05206703980260925,0.0055026358647164795,0.11460749733566629,0.06569698003206195,0.0,0.6418122567616739,0.1,0.9669221124702331,0.16249999999999998,0.13,0.21749999999999997,0.13999999999999999,0.13,0.05,0.0,MuJoCo,On-Policy,0.038415668584794914,0.5194350158131559
Hopper-v4,ddpg,observation_noise,stochastic,0.0,120.0,1101.2525010690401,758.3102001317051,26.382890873051867,55.82684649819422,0.6902421885482182,0.07277374050318089,0.06007036771630281,0.4768004855246226,0.04464436150664975,0.8728328712407262,0.8581509931585195,0.01468187808220652,0.20650176758427094,0.20072782532993622,0.005773942254334701,0.7935954514505246,0.5435433756225895,0.250052075827935,0.8430513421455185,0.3662508566208958,0.4768004855246226,1.0,0.9553556384933503,0.04464436150664975,0.003891309402633163,0.001444288024474357,0.06815401216015284,0.0392246639886007,0.0,0.9222284694587861,0.8,0.9633791039362034,0.3375,0.13999999999999999,0.7474999999999999,0.125,0.13999999999999999,0.05,0.0,MuJoCo,Off-Policy AC,0.4183234292389702,0.5181317180873656
Hopper-v4,td3,observation_noise,stochastic,0.0,120.0,1173.6300858840739,691.867922915898,95.45878946832181,166.47118356335983,0.6832616350825556,0.09802592459973236,0.14842099596147312,0.48932240698378776,0.24060882583867094,0.8499175157861684,0.8148391161329446,0.03507839965322378,0.21944194185783744,0.20742715192282385,0.01201478993501355,0.8584586445593352,0.6427813415068057,0.21567730305252955,0.8877490474799332,0.3984266404961454,0.48932240698378776,1.0,0.7593911741613291,0.24060882583867094,0.011222162696680082,0.00241171880955898,0.04996011550633471,0.027019049051382048,0.0,0.8935286365187739,0.8,0.9698814828134722,0.36,0.14250000000000002,0.8,0.1375,0.14250000000000002,0.05,0.0,MuJoCo,Off-Policy AC,0.44706610098690364,0.5028538144434411
Hopper-v4,trpo,observation_noise,stochastic,0.0,120.0,1280.6933300555993,633.6292707475202,374.35509569662827,569.29275570302,0.5339097416179402,0.1192785554804767,0.17121928216742344,0.17683966911007257,0.42603604112384347,0.9318247663700918,0.8748014731686279,0.0570232932014639,0.012533168609364171,0.0065211268343614796,0.00601204177500265,0.7588460667219727,0.7146231519531632,0.04422291476880943,0.8259685824651308,0.6491289133550582,0.17683966911007257,1.0,0.5739639588761565,0.42603604112384347,0.00021809388397011205,0.00121277700568225,0.07407466703229529,0.04044624455450291,0.0,0.9865515214272655,0.8,0.9831712127364141,0.365,0.21000000000000002,0.6799999999999999,0.205,0.21000000000000002,0.05,0.0,MuJoCo,On-Policy,0.4895831826407779,0.46308783528598385
Hopper-v4,sac,observation_noise,stochastic,0.0,120.0,1529.2552211758589,873.5246317058827,118.88767263633675,243.1550168017875,0.6094395313452171,0.18422318234216623,0.3711656947186344,0.7119672972846225,0.7690629864791625,0.9540636772917465,0.9252953036482406,0.028768373643505808,0.09423843595565633,0.0034244374996365,0.0908139984560198,0.8154771234191699,0.5886377350864871,0.22683938833268283,0.8592910492018853,0.1473237519172627,0.7119672972846225,1.0,0.23093701352083745,0.7690629864791625,9.700487766807093e-05,0.00589535675665028,0.06012887840873906,0.03791812025424145,0.0,0.9999979442764954,1.0,0.9293592049408751,0.39166666666666666,0.0675,1.0,0.1075,0.0675,0.05,0.0,MuJoCo,Off-Policy AC,0.5882923736668816,0.4234355982899016
Hopper-v4,trpo,resource_constraint,deterministic,0.0,120.0,1821.1221199363008,1092.6127908420408,313.92347283893895,314.85074363580145,0.8561048484990996,0.08877812303112854,0.10926370586869912,0.5441700926211124,0.19481095643986057,0.9805018646506041,0.9804915023657825,1.0362284821390475e-05,0.6795542114560262,0.859376780741749,-0.17982256928572277,0.9455375280475729,0.9689028447398954,-0.023365316692322568,0.9614080661977873,0.4172379735766748,0.5441700926211124,1.0,0.8051890435601393,0.19481095643986057,9.805396760723775e-05,0.007037446379496939,0.017791571293483372,0.00906066900871102,0.0,0.9999980400924064,0.8,0.9539629294130091,0.3275,0.05,0.8,0.1325,0.05,0.05,0.0,MuJoCo,On-Policy,0.7041989003435799,0.6364875017260418
Hopper-v4,ppo,resource_constraint,deterministic,0.0,120.0,1485.1033464892255,889.485472619099,302.8349710217311,304.03430304465354,0.82797957764146,0.09222642488686364,0.09898516806908768,0.5618489752042367,0.23579304364083092,0.9687980163009243,0.9535711312436517,0.015226885057272679,0.5466834877026832,0.8616907543399911,-0.31500726663730794,0.9022077047634726,0.9685546986183763,-0.0663469938549036,0.9244050846611243,0.3625561094568876,0.5618489752042367,1.0,0.764206956359169,0.23579304364083092,0.0004889338545287093,0.013435793527695972,0.04434315101436531,0.01660193584935859,0.0,0.9999955925128685,1.0,0.9573302824041148,0.445,0.1325,1.0,0.20249999999999999,0.1325,0.05,0.0,MuJoCo,On-Policy,0.570758729177128,0.5410025770793723
Hopper-v4,sac,resource_constraint,deterministic,0.0,120.0,1528.7356071704035,939.7073728591091,312.98461729070493,315.48225110355634,0.7725532831228612,0.09388794839807842,0.08053709726658168,0.5574573876200869,0.20978721499026656,0.970051206470991,0.9667742959292335,0.0032769105417575503,0.28954697128868195,0.6148088954899749,-0.3252619242012929,0.8787311663942834,0.9536319455757063,-0.07490077918142285,0.902813958730739,0.34535657111065216,0.5574573876200869,1.0,0.7902127850097334,0.20978721499026656,0.00010496244211672564,0.01278691629718923,0.0518774009583145,0.03054663069407725,0.0,0.999902235825927,1.0,0.9602720055141141,0.4333333333333333,0.10500000000000001,1.0,0.195,0.10500000000000001,0.05,0.0,MuJoCo,Off-Policy AC,0.5880860239408912,0.5131172093087074
Hopper-v4,td3,resource_constraint,deterministic,0.0,120.0,1145.3409370320283,672.9793931280396,287.27170825252335,291.64030648560845,0.7058275860092489,0.08633998252280481,0.11770492187850448,0.5211218977578789,0.3017901091388596,0.8537369280280492,0.8165452231229,0.03719170490514922,0.2192497432961455,0.3656068239800202,-0.1463570806838746,0.8487658262449,0.9083035402196475,-0.05953771397474751,0.8864346205017745,0.3653127227438955,0.5211218977578789,1.0,0.6982098908611404,0.3017901091388596,0.010173797079302998,0.0023785474605378123,0.05038189064549607,0.028434290379690058,0.0,0.9999981619820716,1.0,0.9610430553833401,0.4341666666666667,0.18,1.0,0.12250000000000001,0.18,0.05,0.0,MuJoCo,Off-Policy AC,0.4358318808680543,0.4535799544352951
Hopper-v4,ddpg,resource_constraint,deterministic,0.0,120.0,1091.4880441073342,728.3548467527565,243.51805757776984,253.72119723318013,0.6458127009523376,0.07679644529725435,0.08591817862742351,0.5524473732879482,0.3729850813712466,0.8697086422437714,0.8616706245310557,0.00803801771271562,0.2066840599417478,0.3680372490888964,-0.16135318914714855,0.7838118451498273,0.8840010610884678,-0.10018921593864039,0.842482871019055,0.29003549773110676,0.5524473732879482,1.0,0.6270149186287534,0.3729850813712466,0.0035583214465617296,0.001099549703643274,0.05207679065316499,0.040335782251796945,0.0,0.9977853867597727,1.0,0.9570358383569981,0.4033333333333333,0.10999999999999999,1.0,0.1,0.10999999999999999,0.05,0.0,MuJoCo,Off-Policy AC,0.4144457565870797,0.41736384901184764
Hopper-v4,a2c,resource_constraint,deterministic,0.0,120.0,147.10188952831192,25.128418706166787,128.64175010410335,135.76618457645628,0.522088904343931,0.09944539282353411,0.15425648068297917,0.48569282032061667,0.41022040281982264,0.6634173844381751,0.5541279100262766,0.10928947441189854,0.02930233495466635,0.181227481115717,-0.1519251461610506,0.7494446541602967,0.8268554404409189,-0.0774107862806221,0.8153650113879991,0.32967219106738244,0.48569282032061667,1.0,0.5897795971801773,0.41022040281982264,0.052697885897617015,0.006779518209944245,0.09193056082292377,0.048969431927737526,0.0,0.9884593742534132,0.9,0.9516059894710309,0.49083333333333334,0.2725,0.9075,0.2925,0.2725,0.05,0.0,MuJoCo,On-Policy,0.039410014323409064,0.32081039953767343
Hopper-v4,sac,resource_constraint,stochastic,0.0,120.0,1468.686964982502,944.2015914016987,239.91987313591463,275.54373926718637,0.6972357285095369,0.09857078992304588,0.10148918195680001,0.5186192401298075,0.22048257616417116,0.9567127164886331,0.9629925051005838,-0.00627978861195058,0.09414090975047557,0.19943571646679764,-0.10529480671632205,0.8195928370967922,0.8451132737394259,-0.025520436642633842,0.8587220547750759,0.34010281464526837,0.5186192401298075,1.0,0.7795174238358288,0.22048257616417116,9.700487766807093e-05,0.00589535675665028,0.06012887840873906,0.03791812025424145,0.0,0.9999683281761884,1.0,0.9293592049408751,0.4041666666666666,0.1,1.0,0.1125,0.1,0.05,0.0,MuJoCo,Off-Policy AC,0.5642394364134575,0.4681155661422639
Hopper-v4,ddpg,resource_constraint,stochastic,0.0,120.0,1090.2566528547643,744.640756578745,249.002616972751,253.53898600457805,0.6774290644855399,0.08054447361380457,0.10274917832551525,0.5520938775681066,0.376567534876279,0.8681965848589888,0.868320259761543,-0.00012367490255422997,0.20695707792070311,0.3713500167550004,-0.1643929388342973,0.7968565048915451,0.8885742653721881,-0.09171776048064294,0.8422349034186709,0.29014102585056434,0.5520938775681066,1.0,0.623432465123721,0.376567534876279,0.003891309402633163,0.001444288024474357,0.06815401216015284,0.0392246639886007,0.0,0.9999434177554127,0.9,0.9633791039362034,0.39166666666666666,0.13,0.9,0.145,0.13,0.05,0.0,MuJoCo,Off-Policy AC,0.41395674504218855,0.4646794972233752
Hopper-v4,td3,resource_constraint,stochastic,0.0,120.0,1170.6852652571251,685.5926728377525,289.14585017388146,292.04990500932564,0.6942631780030813,0.09214153837171181,0.12023606115041471,0.5358882970394785,0.30163264795136036,0.8540773143144478,0.8167080349091005,0.0373692794053473,0.219705045185168,0.3651215203350847,-0.14541647514991668,0.872562904767747,0.9219022609921323,-0.04933935622438525,0.9021884475559663,0.3663001505164879,0.5358882970394785,1.0,0.6983673520486395,0.30163264795136036,0.011222162696680082,0.00241171880955898,0.04996011550633471,0.027019049051382048,0.0,0.9999675333505728,1.0,0.9698814828134722,0.41583333333333333,0.125,1.0,0.12250000000000001,0.125,0.05,0.0,MuJoCo,Off-Policy AC,0.4458966503503116,0.44872924545424153
Hopper-v4,ppo,resource_constraint,stochastic,0.0,120.0,1051.4813699695542,739.88651225822,270.4993282160811,287.9959131942415,0.5853635536997296,0.08664506515971403,0.10855786258623237,0.4835621225873787,0.2643402767631211,0.9321988265592424,0.947913412274267,-0.01571458571502459,0.02708099516333761,0.0687860044108638,-0.04170500924752614,0.7500278293254483,0.838844184773952,-0.08881635544850362,0.8184180053154279,0.33485588272804917,0.4835621225873787,1.0,0.7356597232368789,0.2643402767631211,0.0007795484603892582,0.00224648212171529,0.07405302060984859,0.04284614946363887,0.0,0.9999599876869143,1.0,0.966138850548143,0.4383333333333333,0.16499999999999998,1.0,0.15,0.16499999999999998,0.05,0.0,MuJoCo,On-Policy,0.39855825902264175,0.3817336933882476
Hopper-v4,trpo,resource_constraint,stochastic,0.0,120.0,1084.3257233134295,741.3796467487522,276.4851158129092,294.1043002566338,0.5555313516154785,0.08713831410179808,0.10474937043595545,0.4510553805089736,0.24182208128157817,0.9297203813798331,0.9523893135582489,-0.02266893217841573,0.01252794867730481,0.023852507820435152,-0.0113245591431303,0.7664695007228188,0.8334758698717696,-0.06700636914895078,0.8327039838533835,0.3816486033444098,0.4510553805089736,1.0,0.7581779187184219,0.24182208128157817,0.00021809388397011205,0.00121277700568225,0.07407466703229529,0.04044624455450291,0.0,0.999977539452048,1.0,0.9831712127364141,0.4616666666666666,0.19,1.0,0.195,0.19,0.05,0.0,MuJoCo,On-Policy,0.4116014473156568,0.3672824604858617
Hopper-v4,a2c,resource_constraint,stochastic,0.0,120.0,145.07739680718865,30.732703781641305,119.57025248992129,127.6685146524314,0.4959469287198005,0.10367066739808943,0.17510378336519763,0.4022942785526732,0.4314612438395057,0.6680289958525706,0.5558442842923609,0.11218471156020973,0.01882395706433105,0.09752358710083917,-0.07869963003650808,0.6957947520611667,0.7424529063508662,-0.046658154289699515,0.7592659160299003,0.3569716374772271,0.4022942785526732,1.0,0.5685387561604943,0.4314612438395057,0.05206703980260925,0.0055026358647164795,0.11460749733566629,0.06569698003206195,0.0,0.9680458670076859,0.7,0.9669221124702331,0.33166666666666667,0.11499999999999999,0.75,0.13,0.11499999999999999,0.05,0.0,MuJoCo,On-Policy,0.038606045388993336,0.35356171760423927
Hopper-v4,sac,reward_noise,deterministic,1.0,120.0,2153.4253412245307,417.16341785172006,1630.0549407838616,1727.5944981367218,0.77564954777857,0.09595166023941129,0.05914588861192947,0.06262008800250662,0.10000005344537735,0.9722698625818437,0.8605048555694083,0.11176500701243534,0.28972882159766344,0.28946082024940745,0.00026800134825596977,0.8713922747625411,0.8701364644077275,0.0012558103548134495,0.9008066299186208,0.8381865419161141,0.06262008800250662,1.0,0.8999999465546227,0.10000005344537735,0.00010496244211672564,0.01278691629718923,0.0518774009583145,0.03054663069407725,0.0,0.8394645143669637,0.4,0.9602720055141141,0.2375,0.1025,0.4425,0.1675,0.1025,0.05,0.0,MuJoCo,Off-Policy AC,0.8361635470595139,0.7192817833371407
Hopper-v4,trpo,reward_noise,deterministic,1.0,120.0,2560.172135724783,143.96494533535855,2394.3131985909445,2474.4978802034157,0.8355012579870088,0.10213560443848295,0.09568891544469284,0.13284040222281115,0.1134941064810407,0.9826015155806707,0.8213648431547768,0.16123667242589387,0.67771268590748,0.6783217432978594,-0.00060905739037935,0.9425937727894089,0.9302361855804062,0.012357587209002648,0.9570887133453867,0.8242483111225756,0.13284040222281115,1.0,0.8865058935189593,0.1134941064810407,9.805396760723775e-05,0.007037446379496939,0.017791571293483372,0.00906066900871102,0.0,0.9991436362305832,0.8,0.9539629294130091,0.325,0.06,0.76,0.155,0.06,0.05,0.0,MuJoCo,On-Policy,0.9976913132694817,0.6811793888832771
Hopper-v4,ppo,reward_noise,deterministic,1.0,120.0,2087.7928265617,252.25170582562595,1719.3630266871362,1786.9547486040742,0.8157884969312021,0.10257766938008242,0.07432910801301332,0.08769419891724481,0.10219893231934274,0.966389772770308,0.8100662256365595,0.1563235471337483,0.5437631652486902,0.5437539308423935,9.234406296606754e-06,0.8911526365395254,0.884572738568098,0.006579897971427421,0.9221955611320887,0.8345013622148437,0.08769419891724481,1.0,0.8978010676806573,0.10219893231934274,0.0004889338545287093,0.013435793527695972,0.04434315101436531,0.01660193584935859,0.0,0.8762255515284817,0.6,0.9573302824041148,0.31249999999999994,0.12,0.6799999999999999,0.1375,0.12,0.05,0.0,MuJoCo,On-Policy,0.8100994855166186,0.6661985961396539
Hopper-v4,ddpg,reward_noise,deterministic,1.0,120.0,1501.7912432535857,517.2551608468098,607.9540319453134,896.5003495533967,0.6613454491415336,0.0661526684578534,0.04600507584225526,0.07123579053362529,0.11119458884651054,0.862750664601913,0.8516420625527173,0.01110860204919561,0.2066976022937778,0.2065101549881791,0.00018744730559873199,0.7978496201265471,0.7450169857097256,0.05283263441682155,0.8431169411068871,0.7718811505732617,0.07123579053362529,1.0,0.8888054111534893,0.11119458884651054,0.0035583214465617296,0.001099549703643274,0.05207679065316499,0.040335782251796945,0.0,0.6879920182463731,0.3,0.9570358383569981,0.18916666666666665,0.13,0.32,0.11750000000000001,0.13,0.05,0.0,MuJoCo,Off-Policy AC,0.5773858463997764,0.6543478739878099
Hopper-v4,td3,reward_noise,deterministic,1.0,120.0,1599.78354873162,230.02983034662438,1152.4124325030741,1345.9490065824716,0.7055140940276525,0.09714365811007214,0.07205294612914359,0.11138879859064624,0.12033233157688987,0.855336132070242,0.7573884629053699,0.09794766916487205,0.2196749259429322,0.2194964792166778,0.00017844672625441378,0.8661600479313438,0.8304367255261738,0.03572332240517017,0.9014717604442721,0.7900829618536258,0.11138879859064624,1.0,0.8796676684231102,0.12033233157688987,0.010173797079302998,0.0023785474605378123,0.05038189064549607,0.028434290379690058,0.0,0.8641767115934791,0.6,0.9610430553833401,0.295,0.125,0.615,0.145,0.125,0.05,0.0,MuJoCo,Off-Policy AC,0.6163006661934499,0.5959778516442263
Hopper-v4,a2c,reward_noise,deterministic,1.0,120.0,143.2999568914829,22.738300717837255,103.88694020466775,116.06670591927382,0.547614508660117,0.08365821282410424,0.08475442780943179,0.10277655918817181,0.17062500008794654,0.6634926511939657,0.5600111477244154,0.10348150346955032,0.03313289331577103,0.029052174587926492,0.004080718727844515,0.7520209508925889,0.7284377867442584,0.02358316414833058,0.8120654729284826,0.7092889137403108,0.10277655918817181,1.0,0.8293749999120534,0.17062500008794654,0.052697885897617015,0.006779518209944245,0.09193056082292377,0.048969431927737526,0.0,0.8795789052617357,0.5,0.9516059894710309,0.35333333333333333,0.27999999999999997,0.5025000000000001,0.27749999999999997,0.27999999999999997,0.05,0.0,MuJoCo,On-Policy,0.03790018635571163,0.45612300771642106
Hopper-v4,sac,reward_noise,stochastic,1.0,120.0,2029.0736440033688,549.136699348004,1241.7785070491655,1380.5374889151763,0.7237032685186846,0.08634271474249876,0.039337867740022944,0.04959841260653144,0.09010294340081994,0.9538400674447269,0.905949843978186,0.04789022346654094,0.092726116169434,0.09262823590512453,9.78802643094801e-05,0.8069958704007018,0.8112940651638081,-0.00429819476310635,0.8634983948951908,0.8138999822886592,0.04959841260653144,1.0,0.9098970565991801,0.09010294340081994,9.700487766807093e-05,0.00589535675665028,0.06012887840873906,0.03791812025424145,0.0,0.7263271210830526,0.2,0.9293592049408751,0.16999999999999998,0.0925,0.27,0.1475,0.0925,0.05,0.0,MuJoCo,Off-Policy AC,0.7867808545634822,0.7350539258697989
Hopper-v4,ppo,reward_noise,stochastic,1.0,120.0,1407.9266093553688,593.7665834239547,692.0650004776131,853.3264478697052,0.616164195375674,0.08209336947681874,0.0190762577368918,0.008536016980008623,0.041546855179908124,0.9270558175303745,0.8916916977856445,0.035364119744729874,0.026331348320016257,0.02660077426917177,-0.00026942594915549986,0.7569047458975088,0.7725032511529262,-0.01559850525541743,0.8223352062101362,0.8137991892301276,0.008536016980008623,1.0,0.9584531448200918,0.041546855179908124,0.0007795484603892582,0.00224648212171529,0.07405302060984859,0.04284614946363887,0.0,0.44910715483411445,0.0,0.966138850548143,0.14833333333333332,0.1775,0.15,0.11750000000000001,0.1775,0.05,0.0,MuJoCo,On-Policy,0.5401102124065846,0.6749068393176084
Hopper-v4,ddpg,reward_noise,stochastic,1.0,120.0,1519.4351856990752,530.1415330106157,699.0879016703742,896.5418187957439,0.6968352503648456,0.0766809948697362,0.05142447416233544,0.06760599245527676,0.10883679960181065,0.8696009337205945,0.8469292409009347,0.02267169281965986,0.20647581119916714,0.20660333211110066,-0.00012752091193350964,0.783044411947365,0.7462876253910407,0.03675678655632432,0.8408465273938862,0.7732405349386094,0.06760599245527676,1.0,0.8911632003981893,0.10883679960181065,0.003891309402633163,0.001444288024474357,0.06815401216015284,0.0392246639886007,0.0,0.6638532804425343,0.5,0.9633791039362034,0.20249999999999999,0.12,0.37750000000000006,0.10999999999999999,0.12,0.05,0.0,MuJoCo,Off-Policy AC,0.5843926296096079,0.6576682821421063
Hopper-v4,trpo,reward_noise,stochastic,1.0,120.0,1488.5608095160217,626.2477541731238,747.3745900605037,914.3690891019035,0.581233590389289,0.08917754744680176,0.01240797536246074,0.01226876209495788,0.026691274608326147,0.930955663779842,0.9189400922016235,0.01201557157821849,0.012392949271426309,0.012633476250694109,-0.00024052697926779266,0.7567652411755695,0.7464798366851338,0.01028540449043555,0.8232413970899912,0.8109726349950332,0.01226876209495788,1.0,0.9733087253916738,0.026691274608326147,0.00021809388397011205,0.00121277700568225,0.07407466703229529,0.04044624455450291,0.0,0.5308529009171703,0.1,0.9831712127364141,0.2058333333333333,0.2225,0.1925,0.20249999999999999,0.2225,0.05,0.0,MuJoCo,On-Policy,0.5721317609674783,0.6477482388592307
Hopper-v4,td3,reward_noise,stochastic,1.0,120.0,1600.352491505981,218.45967887305878,1197.9864335424718,1337.1456697113108,0.7006471978113362,0.09020114229054302,0.07447098102485786,0.10954005088217492,0.12059295818526199,0.8544910213569095,0.7479253173235332,0.10656570403337631,0.21953484792368383,0.2194948736792987,3.997424438508771e-05,0.8753093033322278,0.834587959632243,0.040721343699984744,0.905588869839636,0.7960488189574612,0.10954005088217492,1.0,0.8794070418147379,0.12059295818526199,0.011222162696680082,0.00241171880955898,0.04996011550633471,0.027019049051382048,0.0,0.8009106063467124,0.6,0.9698814828134722,0.2816666666666666,0.1375,0.5725,0.135,0.1375,0.05,0.0,MuJoCo,Off-Policy AC,0.6165266054182612,0.6060849496089741
